requirement_id,section,short_requirement,implementation_files,implementation_symbols,tests,evidence_path,status,reviewer,notes
S-12.2-03,12.2,reject duplicate keys/unsafe paths/symlinks/device paths/case-Unicode collisions,src/modelnet/source_torrent.cpp;src/modelnet/store.cpp,TorrentFileNameAllowed;IsPortableRelPath,src/test/modelnet_r3_import_tests.cpp;src/test/modelnet_r10_security_tests.cpp,src/test/modelnet_r10_security_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-12.2-04,12.2,display names and tracker fields treated as untrusted text,src/modelnet/source_torrent.cpp;src/modelnet/event_journal.cpp,SanitizeUntrustedEventText,src/test/modelnet_r10_security_tests.cpp,src/test/modelnet_r10_security_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-12.2-05,12.2,private torrents keep DHT/PEX/LAN discovery disabled per the private flag,src/modelnet/source_torrent.cpp,ReverseTorrentBridge;private flag,src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,flag propagated in the policy struct; not proven against a live worker
S-12.2-06,12.2,v1 SHA-1 and v2 SHA-256 give different source validation and neither is a publisher signature,src/modelnet/source_torrent.cpp,ParseTorrentInfohash;SourceIntegrity,src/test/modelnet_r3_import_tests.cpp,audit/r3-imports.md,IMPLEMENTED_WITH_GAP,r-disposition-round2-20260917,the not-a-signature half is documented and holds; R3-9 finds the infohash is never verified - Pin() checks only that the string is non-empty and that injected sizes match the plan with no SHA-1 v1 piece hash no v2 merkle root and no piece-length handling so today the infohash is a label and real integrity arrives later from ChunkLeaf and SHA-384
S-12.2-07,12.2,a signed BTX manifest supplied alongside a torrent is checked independently,src/modelnet/verified_manifest.cpp;src/modelnet/source_torrent.cpp,VerifyManifestAgainstRequest,src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-12.2-08,12.2,arbitrary torrent payload is not automatically a model; files are selected and qualified,src/modelnet/qualification.cpp;src/modelnet/selective_files.cpp,qualification;SelectiveFileSet,src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-12.3-01,12.3,TorrentFileMap over global offsets/real offsets/selected files/pad regions,src/modelnet/erasure_store.h;src/modelnet/source_torrent.cpp,TorrentFileMap;TorrentSlice;MapTorrentRange,src/test/modelnet_r3_import_tests.cpp;src/test/modelnet_network02_import_tests.cpp,audit/r3-imports.md,IMPLEMENTED_WITH_GAP,r-disposition-round2-20260917,all four coordinate kinds are represented but R3-1 (HIGH PROVEN) shows MapTorrentRange drops padding ranges from its output while callers pass torrent-global offsets so a Read returns fewer bytes than extent.length and still returns true; an extent wholly inside padding succeeds with zero bytes
S-12.3-02,12.3,v1 pieces may cross file boundaries and include unselected bytes,src/modelnet/source_torrent.cpp,MapTorrentRangeSafe,src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,boundary-spanning case covered
S-12.3-03,12.3,v2 alignment/padding is not a real model file,src/modelnet/source_torrent.cpp,TorrentSlice;TorrentFileNameAllowed,src/test/modelnet_r3_import_tests.cpp,audit/r3-imports.md,IMPLEMENTED_WITH_GAP,r-disposition-round2-20260917,padding is correctly excluded from the canonical file set; R3-1 shows the exclusion is implemented by silently dropping pad ranges from a read so BEP-47 pad files inside a requested extent stage a short file that StageFromSource accepts without comparing delivered length to spec.size_bytes
S-12.3-04,12.3,support bytes acquired into bounded quarantine and excluded from the BTX manifest,src/modelnet/source_torrent.cpp;src/modelnet/import_coordinator.cpp,TorrentByteSource;ImportPhase,src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-12.3-05,12.3,source file order and canonical BTX file order kept separately explicit,src/modelnet/source_torrent.cpp;src/modelnet/catalog.cpp,TorrentFileMap;CatalogEntry,src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-12.3-06,12.3,four granularities mapped: libtorrent blocks / torrent pieces / 4 MiB BTX pieces / S3 parts,src/modelnet/source_torrent.cpp;src/modelnet/object_layout.cpp,MapTorrentRangeSafe;CanonicalPieceCount;MultipartPartCount,src/test/modelnet_r3_import_tests.cpp;src/test/modelnet_r2_storage_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_WITH_GAP,continue-20260917-round3,three grids proven in-process; the libtorrent block grid is untested without the worker
S-12.3-07,12.3,a verified torrent piece never proves a partially assembled BTX piece,src/modelnet/source_torrent.cpp;src/modelnet/store.cpp,MapTorrentRangeSafe;VerifyPiece,src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-12.3-08,12.3,tests include boundary-spanning pieces zero-length files tails and hybrid consistency,src/modelnet/source_torrent.cpp,MapTorrentRangeSafe,src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_WITH_GAP,continue-20260917-round3,spanning/zero-length/tail covered; hybrid consistency only at the parser level
S-12.4-01,12.4,libtorrent disk_interface or a reviewed adapter for its callback contract,src/modelnet/io_executor.cpp;src/modelnet/source_torrent.cpp,IoExecutor,src/test/modelnet_network02_remain_tests.cpp,doc/modelnet/libtorrent-parts-bin-audit.md,IMPLEMENTED_WITH_GAP,continue-20260917-round3,adapter shape exists; never bound to a real libtorrent session
S-12.4-02,12.4,never perform blocking S3 requests on libtorrent's network thread,src/modelnet/io_executor.cpp,IoExecutor,src/test/modelnet_network02_remain_tests.cpp,src/test/modelnet_network02_remain_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,submit-and-return proven for the executor
S-12.4-03,12.4,async_write stages blocks in a bounded sparse spool and reports pressure,src/modelnet/io_executor.cpp;src/modelnet/file_stream.cpp,IoExecutor;file_stream,src/test/modelnet_file_stream_tests.cpp,src/test/modelnet_file_stream_tests.cpp,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,bounded spool exists; disk_observer wakeup path untested
S-12.4-04,12.4,async_hash/async_hash2 read correct immutable staged bytes,src/modelnet/source_torrent.cpp;src/modelnet/store.cpp,ChunkLeaf;VerifyPiece,src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,no real v1/v2 hash callback exercised
S-12.4-05,12.4,a piece-finished alert accepted only from verified library state; foreign resume cannot set seed mode,src/modelnet/source_torrent.cpp,TorrentByteSource,src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,rule encoded; no worker to assert against
S-12.4-06,12.4,whole-file cloud object assembled through a sequential completion frontier,src/modelnet/import_coordinator.cpp;src/modelnet/multipart_journal.cpp,ImportCoordinator;MultipartJournal,src/test/modelnet_n02_journey2_iso_tests.cpp,src/test/modelnet_n02_journey2_iso_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-12.4-07,12.4,out-of-order blocks occupy a bounded reorder window; pause when spool credit is exhausted,src/modelnet/io_executor.cpp;src/modelnet/transfer_session.cpp,IoExecutor;CreditBroker,src/test/modelnet_network02_remain_tests.cpp,src/test/modelnet_network02_remain_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-12.4-08,12.4,upload multipart parts only from source-verified data per the plan,src/modelnet/multipart_journal.cpp;src/modelnet/import_coordinator.cpp,MultipartPart;ImportPhase,src/test/modelnet_n02_journey2_iso_tests.cpp,src/test/modelnet_n02_journey2_iso_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-12.4-09,12.4,do not retain unbounded random blocks waiting for a missing first piece,src/modelnet/io_executor.cpp,IoExecutor,src/test/modelnet_network02_remain_tests.cpp,src/test/modelnet_network02_remain_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-12.4-10,12.4,for a new import compute canonical hashes before advertising the new BTX model,src/modelnet/import_coordinator.cpp,ImportPhase;AcceptVerifiedManifest,src/test/modelnet_r3_import_tests.cpp,audit/r3-imports.md,IMPLEMENTED_WITH_GAP,r-disposition-round2-20260917,the phase order forbids advertising before PUBLISH_READY and the live LOCAL path hashes into the store first; R3-2 shows the coordinator itself reaches PUBLISH_READY without re-hashing staged bytes or comparing them to the plan sizes so the ordering is enforced by phase not by a hash on the non-LOCAL sources
S-12.4-11,12.4,resume rechecks source metadata and durable spool/cloud state not an external HAVE bitmap,src/modelnet/multipart_journal.cpp;src/modelnet/import_coordinator.cpp,MultipartJournal;SOURCE_CHANGED,src/test/modelnet_n02_journey2_iso_tests.cpp,src/test/modelnet_n02_journey2_iso_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-12.5-01,12.5,optionally continue serving the imported torrent from BTX local/cloud storage,src/modelnet/source_torrent.cpp,ReverseTorrentBridge,src/test/modelnet_r3_import_tests.cpp;src/test/modelnet_n02_journey2_iso_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_WITH_GAP,continue-20260917-round3,mapping + accounting shipped; no external seed ever served (OPERATOR_GATED)
S-12.5-02,12.5,the mapping reproduces exact original torrent bytes and padding,src/modelnet/source_torrent.cpp,ReverseTorrentBridge;MapTorrentRangeSafe,src/test/modelnet_r3_import_tests.cpp,audit/r3-imports.md,IMPLEMENTED_WITH_GAP,r-disposition-round2-20260917,round-trip offset identity is proven in-process for real file ranges; padding is not reproduced at all because MapTorrentRange omits pad slices (R3-1) so a reverse seed cannot return the original bytes for any piece overlapping a pad file and no external seed was ever served
S-12.5-03,12.5,private-torrent policy preserved and external-upload/cloud-cost separately authorized,src/modelnet/source_torrent.cpp,settorrentsourcepolicy;ReverseTorrentBridge,src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-12.5-04,12.5,if the BTX model omitted required files do not claim the full torrent is seeded,src/modelnet/source_torrent.cpp,ReverseTorrentStatusJson,src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,TORRENT_PARTIAL_SEED distinct from TORRENT_FULL_SEED
S-12.5-05,12.5,four user-visible states distinguished,src/modelnet/source_torrent.cpp,ReverseTorrentStatusJson,src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,SOURCE_IMPORT_COMPLETE/BTX_PUBLISHED/TORRENT_PARTIAL_SEED/TORRENT_FULL_SEED
S-12.5-06,12.5,cloud-backed reverse seeding uses the coalesced read planner; never one object request per block,src/modelnet/source_torrent.cpp;src/modelnet/cloud_layout.cpp,ReverseTorrentBridge;EstimatedGetsPerColdRetrieval,src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,planner reused in code; no measured reverse-seed read amplification
S-12.5-07,12.5,a cost attack on a torrent swarm cannot drain the bucket outside approved limits,src/modelnet/source_torrent.cpp;src/modelnet/s3_store.cpp,ReverseTorrentBridge;OperationBudget,src/test/modelnet_r10_security_tests.cpp,src/test/modelnet_r10_security_tests.cpp,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,budget cap present; no adversarial swarm run
S-12.5-08,12.5,the native swarm remains usable after the torrent worker or trackers disappear,src/modelnet/source_torrent.cpp;src/modelnet/piece_picker.cpp,TorrentByteSource;PickRarestFirst,src/test/modelnet_r3_import_tests.cpp,src/test/modelnet_r3_import_tests.cpp,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,architecturally independent; Journey 3 worker-removal step NOT_RUN
S-13.1-01,13.1,default serving is S3/R2 -> provider broker -> native PQ1 recipient,src/modelnet/origin_broker.cpp;src/modelnet/transport_pq.cpp,OriginBroker;transport_pq,src/test/modelnet_network02_ef_tests.cpp,audit/e2e/minio-layouts.log,IMPLEMENTED_WITH_GAP,continue-20260917-round3,cloud read proven against real MinIO; the cloud-to-PQ1 proxied serve leg is NOT_RUN
S-13.1-02,13.1,every canonical piece verified before commit or verified service,src/modelnet/store.cpp;src/modelnet/catalog.cpp,VerifyPiece;PutFetchedPiece,src/test/modelnet_network02_tests.cpp,src/test/modelnet_network02_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-13.1-03,13.1,proof/index sidecars let a whole-file origin feed canonical pieces,src/modelnet/store.cpp;src/modelnet/piece_store.cpp,PieceIndex;PieceProof,src/test/modelnet_r2_storage_tests.cpp,src/test/modelnet_r2_storage_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-13.1-04,13.1,pin object generation and compare repeated response metadata to the original mapping,src/modelnet/s3_store.cpp;src/modelnet/origin_broker.cpp,S3PieceStore;OriginBroker,src/test/modelnet_r2_storage_tests.cpp,src/test/modelnet_r2_storage_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-13.1-05,13.1,an OriginOffer is returned only when operator and requester both enabled external delivery,src/modelnet/origin_broker.cpp;src/modelnet/bootstrap_distributor.h,OriginOfferAllowed;OriginBrokerPolicy,src/test/modelnet_network02_ef_tests.cpp,src/test/modelnet_network02_ef_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-13.1-06,13.1,an offer binds generation/resource-file-range/operation/expiry/expected size,src/modelnet/origin_broker.cpp;src/modelnet/direct_seed.cpp,OriginBrokerOffer;DirectSeedOffer,src/test/modelnet_network02_ef_tests.cpp,src/test/modelnet_network02_ef_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-13.1-07,13.1,the cloud URL is a short-lived bearer credential delivered privately and never exported,src/modelnet/direct_seed.cpp;src/modelnet/package_export.cpp,RedactPresignedUrl;PublicExportKeyForbidden;DirectSeedOfferPublicJson,src/test/modelnet_r10_security_tests.cpp;src/test/modelnet_sentinel_secret_tests.cpp,src/test/modelnet_r10_security_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-13.1-08,13.1,a one-piece request never silently becomes a 400 GiB download,src/modelnet/origin_broker.cpp;src/modelnet/direct_seed.cpp,OriginBrokerRequest;DirectSeedLimits,src/test/modelnet_network02_ef_tests.cpp,src/test/modelnet_network02_ef_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-13.2-01,13.2,presigned GETs are reusable until expiry and are not one-use metering,src/modelnet/origin_broker.cpp,PresignedGetIsMeter,src/test/modelnet_network02_ef_tests.cpp;src/test/modelnet_r10_security_tests.cpp,src/test/modelnet_network02_ef_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,PresignedGetIsMeter() asserted false
S-13.2-02,13.2,do not mark replay-safe billing tests PASS merely because the URL is signed,src/modelnet/origin_broker.cpp,PresignedGetIsMeter,src/test/modelnet_r10_security_tests.cpp,audit/acceptance-matrix-notes.md,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-13.2-03,13.2,issuance limits bound grants issued not requests made with them,src/modelnet/direct_seed.cpp;src/modelnet/s3_client.cpp,DirectSeedAllowIssue;PresignGet;HealthJson,src/test/modelnet_r10_security_tests.cpp,audit/r2-storage.md,IMPLEMENTED_WITH_GAP,r-disposition-round2-20260917,DirectSeedAllowIssue does rate-limit issuance per peer and netgroup with a concurrency cap and that is unit-proven; R2S-06 finds PresignGet records the issuance only when a fake is present and S3Client::HealthJson hardcodes presign_count and every request counter to 0 on the non-fake branch so in the only mode that costs money no grant counter exists at the client layer
S-13.2-04,13.2,DIRECT_BEST_EFFORT declared with conservative exposure reservation and disclosed reuse,src/modelnet/origin_broker.cpp,OriginDeliveryMode;OriginDeliveryModeName,src/test/modelnet_network02_ef_tests.cpp,src/test/modelnet_network02_ef_tests.cpp,IMPLEMENTED_AND_PROVEN,continue-20260917-round3,
S-13.2-05,13.2,DIRECT_GATEWAY_METERED validates a nonce/request budget and streams the permitted range,src/modelnet/origin_broker.cpp;src/modelnet/http_bridge.cpp,OriginDeliveryMode;http_bridge,src/test/modelnet_network02_ef_tests.cpp,src/test/modelnet_network02_ef_tests.cpp,IMPLEMENTED_NOT_YET_PROVEN,continue-20260917-round3,mode declared and modelled; no gateway process run
